time;ax;ay;az;aT
40.5730;0.1446;-0.8483;-0.8403;1.203
40.5830;0.1036;-0.8000;-0.8696;1.186
40.5840;0.0617;-0.7410;-0.8659;1.141
40.6010;0.0093;-0.7001;-0.7910;1.056
40.6020;0.0561;-0.7061;-0.6973;0.994
40.6030;0.1018;-0.6778;-0.6616;0.953
40.6030;0.1032;-0.6534;-0.5163;0.839
40.6090;0.0606;-0.6045;-0.4479;0.755
40.6120;0.0796;-0.5791;-0.3415;0.677
40.6170;0.0503;-0.5342;-0.1876;0.568
40.6220;0.0257;-0.5038;-0.0482;0.507
40.6280;0.0010;-0.4688;0.0528;0.472
40.6320;-0.0663;-0.4628;0.1204;0.483
40.6370;-0.1667;-0.4285;0.1690;0.490
40.6420;-0.2809;-0.3901;0.2273;0.532
40.6470;-0.3133;-0.3476;0.2953;0.553
40.6520;-0.3645;-0.2772;0.3063;0.551
40.6580;-0.3008;-0.2748;0.2697;0.489
40.6630;-0.3901;-0.2205;0.2334;0.505
40.6670;-0.3789;-0.1907;0.2166;0.476
40.6830;-0.3203;-0.1425;0.1905;0.399
40.6830;-0.2719;-0.0565;0.1693;0.325
40.6840;-0.2432;-0.0377;0.1004;0.266
40.7030;-0.1765;-0.0142;0.0795;0.194
40.7040;-0.1007;0.0523;0.0107;0.114
40.7050;-0.1347;0.0854;-0.0293;0.162
40.7050;-0.1107;0.1331;-0.0646;0.185
40.7090;-0.1002;0.1573;-0.0809;0.203
40.7130;-0.1129;0.1913;-0.0638;0.231
40.7180;-0.1152;0.2015;-0.0659;0.241
40.7250;-0.1120;0.2405;-0.0776;0.276
40.7280;-0.1225;0.2556;-0.0223;0.284
40.7330;-0.1516;0.2562;-0.0101;0.298
40.7380;-0.1375;0.2518;-0.0648;0.294
40.7440;-0.1187;0.2375;0.0051;0.266
40.7480;-0.0856;0.2371;0.0129;0.252
40.7530;-0.0717;0.2457;-0.0269;0.257
40.7590;-0.0961;0.2775;-0.0377;0.296
40.7640;-0.1060;0.2749;-0.0769;0.305
40.7680;-0.0826;0.2621;-0.1492;0.313
40.7830;-0.1174;0.2776;-0.2118;0.368
40.7830;-0.1048;0.3214;-0.2885;0.444
40.7880;-0.0688;0.2647;-0.3603;0.452
40.8030;-0.0902;0.2943;-0.3890;0.496
40.8040;-0.0732;0.3048;-0.4033;0.511
40.8050;-0.0177;0.3012;-0.3747;0.481
40.8060;-0.0291;0.3028;-0.3894;0.494
40.8120;-0.0546;0.3238;-0.3610;0.488
40.8140;-0.0653;0.3353;-0.2993;0.454
40.8190;-0.0708;0.3277;-0.2185;0.400
40.8260;-0.0761;0.3585;-0.1905;0.413
40.8290;-0.0811;0.3364;-0.1384;0.373
40.8340;-0.0476;0.2756;-0.1198;0.304
40.8420;0.0004;0.2910;-0.0819;0.302
40.8440;-0.0426;0.2867;-0.1252;0.316
40.8490;-0.0662;0.3250;-0.2256;0.401
40.8550;-0.0226;0.3391;-0.2589;0.427
40.8590;-0.0081;0.3531;-0.2777;0.449
40.8640;0.0492;0.3818;-0.3301;0.507
40.8700;0.0773;0.3342;-0.3204;0.469
40.8830;0.1434;0.3733;-0.3492;0.531
40.8840;0.1713;0.4082;-0.3446;0.561
40.9010;0.1326;0.3672;-0.4121;0.568
40.9020;0.0945;0.4034;-0.3889;0.568
40.9030;0.0525;0.3684;-0.3611;0.519
40.9030;0.0355;0.3483;-0.3096;0.467
40.9060;-0.0187;0.3286;-0.3157;0.456
40.9100;-0.0671;0.3185;-0.2405;0.405
40.9150;-0.1469;0.2680;-0.3161;0.440
40.9200;-0.2398;0.2796;-0.2960;0.473
40.9270;-0.3079;0.2626;-0.2855;0.495
40.9300;-0.3282;0.3165;-0.2608;0.525
40.9350;-0.3108;0.2842;-0.2409;0.485
40.9430;-0.3273;0.2755;-0.2922;0.518
40.9450;-0.2732;0.2711;-0.3572;0.525
40.9500;-0.2774;0.2567;-0.3882;0.542
40.9560;-0.2208;0.2612;-0.4331;0.552
40.9600;-0.1751;0.2798;-0.5252;0.620
40.9650;-0.1729;0.3125;-0.5452;0.652
40.9700;-0.1805;0.3259;-0.5650;0.677
40.9840;-0.1452;0.3536;-0.5705;0.687
40.9850;-0.1575;0.3432;-0.5997;0.709
40.9870;-0.1837;0.3333;-0.5956;0.707
41.0020;-0.1572;0.3237;-0.6106;0.709
41.0030;-0.1549;0.2720;-0.5925;0.670
41.0030;-0.2382;0.3639;-0.6222;0.759
41.0060;-0.2733;0.3843;-0.6329;0.789
41.0110;-0.2606;0.3672;-0.6010;0.751
41.0160;-0.1765;0.3460;-0.5221;0.651
41.0210;-0.1117;0.3062;-0.5009;0.598
41.0270;-0.0473;0.3005;-0.4183;0.517
41.0310;0.0022;0.2949;-0.3221;0.437
41.0360;0.0560;0.3655;-0.3029;0.478
41.0440;0.0523;0.4073;-0.3123;0.516
41.0460;-0.0036;0.4062;-0.2838;0.496
41.0510;-0.0300;0.4527;-0.2271;0.507
41.0560;-0.0034;0.4036;-0.0900;0.414
41.0610;0.0187;0.3925;-0.0726;0.400
41.0690;-0.0255;0.4095;-0.0503;0.413
41.0720;-0.0689;0.4021;-0.0566;0.412
41.0840;-0.0594;0.3796;-0.1717;0.421
41.0850;-0.0970;0.3614;-0.2144;0.431
41.0870;-0.1293;0.3853;-0.2659;0.486
41.1050;-0.1282;0.4085;-0.3358;0.544
41.1060;-0.0988;0.4500;-0.4476;0.642
41.1060;-0.0794;0.4291;-0.5394;0.694
41.1120;-0.1079;0.4084;-0.6637;0.787
41.1130;-0.0654;0.4449;-0.7681;0.890
41.1160;-0.0189;0.4706;-0.8252;0.950
41.1220;0.0081;0.5110;-0.9208;1.053
41.1270;0.0063;0.5662;-0.9351;1.093
41.1320;-0.0052;0.5455;-0.9592;1.103
41.1370;0.0310;0.5540;-0.9404;1.092
41.1430;0.0046;0.5870;-0.9027;1.077
41.1470;0.0446;0.5534;-0.9179;1.073
41.1520;0.0698;0.5440;-0.8614;1.021
41.1580;0.1233;0.5108;-0.7380;0.906
41.1630;0.1480;0.5255;-0.6387;0.840
41.1670;0.1626;0.5113;-0.5443;0.764
41.1730;0.1049;0.5018;-0.4882;0.708
41.1770;0.0854;0.5256;-0.3843;0.657
41.1820;0.0749;0.5829;-0.2806;0.651
41.1870;0.0498;0.5919;-0.2055;0.629
41.2000;0.0534;0.5479;-0.1160;0.563
41.2010;0.0621;0.5083;-0.0744;0.517
41.2030;0.0666;0.5019;-0.0183;0.507
41.2230;0.0480;0.5143;0.0905;0.524
41.2240;-0.0126;0.5167;0.0463;0.519
41.2250;-0.0623;0.4852;0.0071;0.489
41.2250;-0.0390;0.4726;0.0686;0.479
41.2320;-0.0146;0.4741;0.1014;0.485
41.2340;-0.0325;0.4991;0.0386;0.502
41.2440;-0.0158;0.5335;0.0574;0.537
41.2450;-0.0177;0.5868;0.0713;0.591
41.2480;-0.0332;0.6827;0.0520;0.685
41.2530;-0.0863;0.7160;-0.0006;0.721
41.2600;-0.1624;0.9068;-0.0148;0.921
41.2630;-0.3425;1.0445;-0.1101;1.105
41.2680;-0.4262;1.2201;-0.1478;1.301
41.2730;-0.5005;1.3815;-0.0756;1.471
41.2830;-0.5236;1.4717;-0.0468;1.563
41.2840;-0.4104;1.5628;0.0054;1.616
41.2880;-0.1993;1.5069;0.0665;1.521
41.3020;0.1049;1.3854;0.1796;1.401
41.3030;0.3783;1.2748;0.2491;1.353
41.3030;0.5697;1.1417;0.3658;1.327
41.3100;0.6417;1.1151;0.4820;1.374
41.3130;0.6671;1.1565;0.6503;1.485
41.3180;0.5359;1.2035;0.8756;1.582
41.3240;0.4161;1.2033;1.0813;1.670
41.3300;0.3310;1.2323;1.2484;1.785
41.3340;0.1416;1.1897;1.3722;1.822
41.3380;0.0682;1.1186;1.4242;1.812
41.3440;0.0432;1.0235;1.6005;1.900
41.3490;0.0471;0.9615;1.6620;1.921
41.3540;0.1039;0.8608;1.6471;1.861
41.3610;0.2468;0.7693;1.6086;1.800
41.3640;0.3997;0.7109;1.5512;1.753
41.3690;0.4574;0.6766;1.5178;1.724
41.3870;0.5200;0.6859;1.5656;1.787
41.3880;0.6302;0.6668;1.6706;1.906
41.3880;0.7161;0.6099;1.7610;1.996
41.4080;0.8061;0.4911;1.8081;2.040
41.4090;0.8472;0.3055;1.9413;2.140
41.4100;0.8346;0.1964;2.0935;2.262
41.4110;0.8399;0.1298;2.2074;2.365
41.4110;0.7724;0.0718;2.3263;2.452
41.4140;0.6990;-0.0161;2.4358;2.534
41.4210;0.6536;-0.1246;2.5122;2.599
41.4260;0.5214;-0.1965;2.5221;2.583
41.4300;0.4464;-0.2703;2.5421;2.595
41.4350;0.4049;-0.3602;2.4815;2.540
41.4410;0.3732;-0.4236;2.3690;2.435
41.4450;0.3854;-0.5077;2.2095;2.300
41.4490;0.3700;-0.6174;2.0030;2.128
41.4540;0.3178;-0.6565;1.7064;1.856
41.4600;0.3058;-0.6484;1.4488;1.616
41.4650;0.2764;-0.6218;1.1583;1.343
41.4700;0.2963;-0.6336;0.8732;1.119
41.4750;0.2309;-0.5876;0.6361;0.896
41.4850;0.2903;-0.5652;0.5283;0.826
41.4910;0.3062;-0.6139;0.3632;0.776
41.4920;0.3311;-0.6096;0.2650;0.743
41.4950;0.3596;-0.6191;0.1858;0.740
41.5010;0.3723;-0.6524;0.1880;0.774
41.5050;0.3880;-0.6572;0.2044;0.790
41.5110;0.4064;-0.7196;0.1395;0.838
41.5150;0.3362;-0.7395;0.1320;0.823
41.5210;0.2829;-0.7314;0.1486;0.798
41.5270;0.2467;-0.7767;0.1844;0.836
41.5310;0.1509;-0.8321;0.1867;0.866
41.5350;0.0723;-0.8884;0.1415;0.902
41.5410;0.0019;-0.9122;0.1109;0.919
41.5460;-0.0981;-0.9605;0.0996;0.971
41.5500;-0.1270;-1.0143;0.0886;1.026
41.5550;-0.0944;-1.0543;0.0539;1.060
41.5610;-0.1337;-1.1140;-0.0188;1.122
41.5660;-0.1296;-1.1928;-0.1391;1.208
41.5710;-0.1299;-1.1949;-0.2497;1.228
41.5850;-0.1295;-1.1775;-0.2934;1.220
41.5850;-0.1570;-1.1500;-0.2414;1.185
41.5940;-0.1696;-1.1460;-0.2326;1.182
41.5940;-0.0813;-1.1226;-0.2382;1.150
41.5960;-0.0455;-1.1373;-0.1530;1.148
41.6020;-0.0050;-1.1615;-0.1205;1.168
41.6060;-0.0511;-1.1476;-0.1262;1.156
41.6110;-0.0546;-1.1148;-0.0601;1.118
41.6160;-0.0491;-1.1349;-0.1327;1.144
41.6210;-0.1017;-1.1029;-0.1620;1.119
41.6280;-0.0972;-1.0663;-0.2295;1.095
41.6320;-0.1362;-1.0536;-0.2538;1.092
41.6360;-0.1712;-1.0793;-0.2925;1.131
41.6410;-0.1398;-1.0714;-0.3645;1.140
41.6470;-0.1471;-1.0392;-0.3841;1.118
41.6510;-0.1689;-1.0544;-0.3846;1.135
41.6570;-0.1000;-1.0449;-0.4140;1.128
41.6620;-0.0790;-1.0538;-0.4150;1.135
41.6660;-0.1010;-1.0139;-0.3350;1.073
41.6720;-0.0607;-1.0115;-0.2745;1.050
41.6850;-0.0777;-0.9987;-0.2240;1.026
41.6860;-0.0277;-0.9659;-0.0925;0.971
41.6870;0.0222;-0.9849;0.0433;0.986
41.6950;0.0624;-1.0365;0.1452;1.048
41.7060;0.1459;-1.0587;0.1941;1.086
41.7070;0.2152;-1.1138;0.3336;1.182
41.7150;0.2518;-1.1490;0.3579;1.229
41.7160;0.2943;-1.2122;0.3869;1.306
41.7160;0.3236;-1.2127;0.4635;1.338
41.7220;0.3257;-1.2411;0.4823;1.371
41.7280;0.2431;-1.2927;0.5248;1.416
41.7320;0.2384;-1.3195;0.5669;1.456
41.7370;0.2207;-1.2977;0.6136;1.452
41.7450;0.1757;-1.2800;0.5787;1.416
41.7480;0.1181;-1.2713;0.5819;1.403
41.7530;0.1006;-1.3006;0.5659;1.422
41.7570;0.0274;-1.3249;0.5690;1.442
41.7630;-0.1016;-1.2967;0.6009;1.433
41.7680;-0.1434;-1.2641;0.5564;1.389
41.7730;-0.2181;-1.2557;0.5359;1.383
41.7860;-0.2398;-1.2334;0.4631;1.339
41.7870;-0.2090;-1.1876;0.3571;1.258
41.7960;-0.1928;-1.1758;0.2226;1.212
41.7960;-0.2105;-1.1309;0.0454;1.151
41.7980;-0.1566;-1.0960;-0.0884;1.111
41.8030;-0.1029;-1.0805;-0.1646;1.098
41.8080;-0.0733;-1.0078;-0.3027;1.055
41.8160;0.0276;-0.9974;-0.4407;1.091
41.8180;0.0516;-0.9820;-0.5452;1.124
41.8230;0.0846;-0.9664;-0.6113;1.147
41.8280;0.0834;-0.8833;-0.6441;1.096
41.8340;0.0428;-0.7847;-0.7444;1.082
41.8380;-0.0174;-0.6995;-0.7779;1.046
41.8440;0.0178;-0.6660;-0.7640;1.014
41.8480;0.0001;-0.6937;-0.7026;0.987
41.8530;0.0398;-0.7157;-0.6035;0.937
41.8580;0.0169;-0.6988;-0.5094;0.865
41.8660;-0.0061;-0.6672;-0.4730;0.818
41.8680;-0.0577;-0.6116;-0.3505;0.707
41.8740;-0.0711;-0.5848;-0.2617;0.645
41.8850;-0.0850;-0.6158;-0.1395;0.637
41.9010;-0.0850;-0.5850;-0.0602;0.594
41.9030;-0.0234;-0.5597;-0.0191;0.561
41.9030;-0.0007;-0.5353;0.0223;0.536
41.9040;-0.0076;-0.5212;0.0734;0.526
41.9050;-0.0006;-0.4457;0.0625;0.450
41.9090;-0.0085;-0.3994;0.1044;0.413
41.9150;-0.0024;-0.3681;0.1082;0.384
41.9190;-0.0397;-0.3327;0.0691;0.342
41.9260;-0.0483;-0.2834;0.0637;0.294
41.9300;-0.0376;-0.2583;-0.0324;0.263
41.9340;-0.0366;-0.2381;-0.0662;0.250
41.9390;0.0552;-0.2418;-0.1000;0.267
41.9460;0.0657;-0.1590;-0.1435;0.224
41.9490;0.0477;-0.1187;-0.1441;0.193
41.9540;0.0970;-0.0918;-0.1976;0.239
41.9620;0.0941;-0.0690;-0.1270;0.172
41.9650;0.1489;-0.0165;-0.0520;0.159
41.9690;0.1897;-0.0209;0.0179;0.192
41.9750;0.2261;-0.0296;0.1210;0.258
41.9790;0.2342;-0.0620;0.2239;0.330
41.9850;0.2235;-0.0320;0.3028;0.378
41.9890;0.1465;-0.0069;0.3481;0.378
42.0030;0.1275;0.0035;0.3601;0.382
42.0040;0.0706;0.0371;0.4774;0.484
42.0080;0.0091;0.0177;0.5661;0.566
42.0240;0.0100;0.0455;0.4923;0.495
42.0250;-0.0513;0.0725;0.4954;0.503
42.0260;-0.0504;0.0558;0.4461;0.452
42.0270;-0.0208;0.0529;0.3875;0.392
42.0320;-0.0821;0.0640;0.3434;0.359
42.0350;-0.0765;0.0509;0.1800;0.202
42.0400;-0.0705;0.0856;0.0836;0.139
42.0450;-0.0691;0.0824;0.0256;0.111
42.0500;-0.0102;0.0841;-0.0563;0.102
42.0550;-0.0659;0.0959;-0.0666;0.134
42.0630;-0.0928;0.1083;-0.0627;0.156
42.0660;-0.1533;0.1259;-0.0781;0.213
42.0700;-0.1996;0.0914;-0.0506;0.225
42.0760;-0.1742;0.0859;-0.0376;0.198
42.0880;-0.1201;0.1189;0.0039;0.169
42.0880;-0.1569;0.0756;-0.0216;0.176
42.0900;-0.1699;0.0371;-0.0374;0.178
42.1050;-0.1590;0.0845;0.0329;0.183
42.1060;-0.2200;0.0503;0.0744;0.238
42.1060;-0.2144;0.0447;0.0730;0.231
42.1120;-0.1758;0.0436;0.1290;0.222
42.1150;-0.1854;0.0997;0.1180;0.241
42.1200;-0.1763;0.1077;0.1454;0.253
42.1280;-0.2106;0.0962;0.2398;0.333
42.1310;-0.1976;0.0891;0.2433;0.326
42.1350;-0.1563;0.1391;0.2087;0.296
42.1400;-0.1297;0.1314;0.1838;0.260
42.1460;-0.1415;0.1186;0.2020;0.274
42.1510;-0.1481;0.1246;0.2012;0.279
42.1560;-0.1402;0.1160;0.1097;0.212
42.1620;-0.1608;0.1312;0.0900;0.226
42.1660;-0.2148;0.1797;0.0657;0.288
42.1710;-0.2350;0.2043;0.0031;0.311
42.1760;-0.2742;0.2144;-0.0355;0.350
42.1870;-0.2078;0.2390;-0.1028;0.333
42.1880;-0.2131;0.2493;-0.1891;0.379
42.2060;-0.2467;0.2212;-0.2848;0.437
42.2070;-0.2226;0.1932;-0.3709;0.474
42.2070;-0.2417;0.2224;-0.3659;0.492
42.2080;-0.1941;0.2614;-0.4375;0.545
42.2120;-0.1853;0.2719;-0.4997;0.598
42.2160;-0.2247;0.3258;-0.5570;0.683
42.2220;-0.1878;0.3080;-0.5713;0.676
42.2290;-0.1563;0.3049;-0.5235;0.626
42.2310;-0.1542;0.3213;-0.5429;0.649
42.2360;-0.1337;0.3187;-0.5241;0.628
42.2430;-0.1667;0.3067;-0.4623;0.579
42.2470;-0.1426;0.3140;-0.4629;0.577
42.2520;-0.1331;0.3214;-0.4634;0.579
42.2570;-0.1760;0.2859;-0.4306;0.546
42.2620;-0.2474;0.2553;-0.4313;0.559
42.2670;-0.2466;0.2629;-0.4271;0.559
42.2760;-0.2742;0.2800;-0.4660;0.609
42.2770;-0.2964;0.2682;-0.4999;0.640
42.2880;-0.3517;0.2804;-0.5147;0.684
42.2890;-0.4496;0.3211;-0.5247;0.762
42.2930;-0.4422;0.3427;-0.4868;0.742
42.2970;-0.4350;0.4077;-0.4921;0.773
42.3050;-0.4425;0.4726;-0.5405;0.843
42.3120;-0.4602;0.5140;-0.4694;0.834
42.3140;-0.4309;0.5272;-0.4369;0.809
42.3170;-0.4456;0.5217;-0.3759;0.782
42.3220;-0.3749;0.5499;-0.3246;0.740
42.3300;-0.3524;0.5404;-0.2544;0.693
42.3330;-0.3540;0.5170;-0.1702;0.649
42.3370;-0.3841;0.4890;-0.0621;0.625
42.3430;-0.3708;0.5329;0.0218;0.650
42.3480;-0.4048;0.4761;0.1201;0.636
42.3540;-0.4430;0.4382;0.2806;0.683
42.3580;-0.4522;0.4432;0.3357;0.717
42.3630;-0.4612;0.4811;0.4244;0.790
42.3680;-0.5415;0.5614;0.4989;0.926
42.3740;-0.6450;0.6071;0.4636;1.000
42.3860;-0.7281;0.7044;0.4527;1.110
42.3870;-0.7149;0.7575;0.4516;1.135
42.3880;-0.6921;0.8005;0.4507;1.150
42.3930;-0.6559;0.8431;0.4738;1.169
42.4040;-0.5499;0.8572;0.4586;1.117
42.4050;-0.3028;0.8190;0.4766;0.995
42.4080;-0.0627;0.7244;0.4226;0.841
42.4140;0.1853;0.6502;0.4544;0.815
42.4180;0.3368;0.5820;0.5145;0.847
42.4230;0.4557;0.5580;0.5502;0.907
42.4290;0.4659;0.5356;0.6524;0.964
42.4340;0.4209;0.5955;0.8020;1.084
42.4380;0.3595;0.5940;1.0037;1.220
42.4440;0.2240;0.5742;1.1141;1.273
42.4490;0.1437;0.5117;1.2291;1.339
42.4540;0.0755;0.4013;1.2627;1.327
42.4590;-0.0288;0.3526;1.2582;1.307
42.4640;-0.0550;0.3415;1.2970;1.342
42.4710;-0.1137;0.3153;1.2213;1.266
42.4740;-0.1529;0.3408;1.1603;1.219
42.4870;-0.1923;0.3365;1.0615;1.130
42.4880;-0.1846;0.3312;1.0205;1.089
42.4890;-0.1111;0.3487;0.9178;0.988
42.5040;-0.0629;0.3505;0.7917;0.868
42.5050;-0.0259;0.2844;0.7138;0.769
42.5060;0.0288;0.2700;0.6124;0.670
42.5090;0.0917;0.2787;0.5305;0.606
42.5140;0.1150;0.2867;0.4155;0.518
42.5190;0.1322;0.2798;0.3772;0.488
42.5240;0.1437;0.2536;0.3630;0.466
42.5290;0.1215;0.2987;0.3536;0.479
42.5340;0.1229;0.3389;0.4018;0.540
42.5390;0.1147;0.3547;0.4500;0.584
42.5460;0.0735;0.3221;0.4840;0.586
42.5490;0.0709;0.3365;0.5373;0.638
42.5550;0.0737;0.3215;0.4904;0.591
42.5600;0.0580;0.2815;0.4487;0.533
42.5650;0.0954;0.2405;0.4360;0.507
42.5700;0.0757;0.2319;0.4334;0.497
42.5750;0.0703;0.2652;0.4502;0.527
42.5810;0.1172;0.2782;0.4387;0.533
42.5850;0.1394;0.2855;0.3845;0.499
42.5900;0.1849;0.3253;0.3401;0.506
42.6040;0.2919;0.3165;0.2866;0.517
42.6050;0.3790;0.3116;0.2096;0.534
42.6090;0.4035;0.3060;0.1280;0.522
42.6220;0.5283;0.2949;0.0995;0.613
42.6230;0.5047;0.3217;0.0186;0.599
42.6240;0.4860;0.3053;-0.0956;0.582
42.6250;0.4819;0.2556;-0.1715;0.572
42.6300;0.5022;0.1828;-0.3623;0.646
42.6350;0.5519;0.1016;-0.4288;0.706
42.6400;0.5354;0.0504;-0.5195;0.748
42.6470;0.5769;-0.0469;-0.5485;0.797
42.6530;0.5807;-0.1043;-0.5349;0.796
42.6550;0.5228;-0.1500;-0.5029;0.741
42.6610;0.5087;-0.1652;-0.4763;0.716
42.6660;0.4664;-0.2262;-0.3978;0.653
42.6700;0.3721;-0.3477;-0.1957;0.546
42.6760;0.3167;-0.3960;-0.0565;0.510
42.6810;0.2571;-0.4722;0.1254;0.552
42.6860;0.1693;-0.5241;0.3357;0.645
42.6910;0.1203;-0.6335;0.5218;0.829
42.7050;0.0619;-0.6907;0.6601;0.957
42.7050;-0.0199;-0.7489;0.7603;1.067
42.7070;-0.0440;-0.7795;0.7652;1.093
42.7110;-0.0583;-0.8497;0.8423;1.198
42.7220;-0.0916;-0.9067;0.7858;1.203
42.7230;-0.0915;-0.9695;0.7872;1.252
42.7260;-0.0200;-1.0044;0.7363;1.246
42.7310;-0.0112;-1.0446;0.6186;1.214
42.7360;0.0019;-1.1232;0.5108;1.234
42.7420;0.0149;-1.1348;0.4126;1.208
42.7460;0.0425;-1.1936;0.3479;1.244
42.7510;0.0228;-1.2423;0.2784;1.273
42.7560;-0.0250;-1.2663;0.2708;1.295
42.7630;0.0142;-1.2656;0.2821;1.297
42.7660;0.0878;-1.3169;0.2789;1.349
42.7710;0.0524;-1.3392;0.2087;1.356
42.7770;0.0710;-1.3612;0.2341;1.383
42.7820;0.0667;-1.3260;0.2261;1.347
42.7860;0.0631;-1.3583;0.2279;1.379
42.7920;0.0551;-1.3577;0.2061;1.374
42.8040;-0.0010;-1.2955;0.1175;1.301
42.8050;0.0092;-1.2580;0.0197;1.258
42.8070;0.0134;-1.2596;-0.0968;1.263
42.8230;0.0881;-1.2379;-0.1555;1.251
42.8240;0.1802;-1.2310;-0.2428;1.268
42.8250;0.1893;-1.2388;-0.3777;1.309
42.8270;0.2210;-1.1653;-0.4693;1.276
42.8340;0.2608;-1.0677;-0.5515;1.230
42.8370;0.3189;-1.0319;-0.6241;1.247
42.8420;0.3429;-1.0386;-0.6826;1.289
42.8480;0.3378;-0.9679;-0.7317;1.259
42.8520;0.3182;-0.9679;-0.7716;1.278
42.8570;0.3274;-0.9476;-0.8071;1.287
42.8630;0.3602;-0.9307;-0.8001;1.279
42.8670;0.3878;-0.8646;-0.7410;1.203
42.8730;0.3864;-0.8543;-0.6873;1.163
42.8780;0.3944;-0.8043;-0.6630;1.114
42.8830;0.4308;-0.8152;-0.5340;1.065
42.8870;0.4909;-0.8153;-0.3577;1.017
42.8930;0.5745;-0.8240;-0.1630;1.018
42.9050;0.6004;-0.8177;-0.0404;1.015
42.9060;0.6352;-0.7968;0.1201;1.026
42.9250;0.6071;-0.7663;0.2661;1.013
42.9260;0.5545;-0.7451;0.3974;1.010
42.9270;0.5634;-0.7528;0.4904;1.060
42.9270;0.5718;-0.7365;0.5593;1.087
42.9310;0.4940;-0.7728;0.5850;1.088
42.9330;0.4738;-0.7901;0.6204;1.111
42.9380;0.4350;-0.7980;0.6702;1.129
42.9430;0.4063;-0.7630;0.7104;1.119
42.9480;0.3782;-0.7426;0.7267;1.106
42.9540;0.3506;-0.7128;0.7000;1.059
42.9580;0.3477;-0.6879;0.6543;1.011
42.9650;0.3598;-0.6729;0.6614;1.010
42.9680;0.3630;-0.6436;0.6398;0.977
42.9740;0.3288;-0.5716;0.6040;0.894
42.9810;0.3239;-0.5429;0.5779;0.857
42.9830;0.2475;-0.5194;0.5663;0.807
42.9890;0.1952;-0.4532;0.5022;0.704
42.9940;0.1523;-0.3683;0.4719;0.618
42.9990;0.1810;-0.3318;0.4130;0.560
43.0040;0.2142;-0.2863;0.3830;0.524
43.0090;0.2426;-0.2701;0.2720;0.454
43.0220;0.2567;-0.2305;0.1996;0.399
43.0230;0.2419;-0.2347;0.1610;0.374
43.0240;0.2793;-0.1722;0.0555;0.333
43.0400;0.3259;-0.1337;-0.0211;0.353
43.0410;0.3146;-0.1001;-0.0258;0.331
43.0420;0.3028;-0.0763;-0.0497;0.316
43.0450;0.2905;-0.0188;-0.0640;0.298
43.0490;0.3260;-0.0330;-0.0927;0.340
43.0540;0.2420;-0.0138;-0.0448;0.246
43.0590;0.2254;-0.0231;-0.0449;0.231
43.0650;0.2234;-0.0469;-0.0353;0.231
43.0690;0.2125;-0.0614;-0.0591;0.229
43.0740;0.1493;-0.0855;-0.0255;0.174
43.0810;0.1059;-0.0329;-0.0445;0.120
43.0840;0.0867;-0.0237;-0.0348;0.096
43.0890;0.0488;-0.0430;-0.0825;0.105
43.0970;0.0494;-0.0671;-0.0584;0.102
43.1000;0.0356;-0.0529;-0.0486;0.080
43.1040;-0.0259;-0.0340;0.0089;0.044
43.1090;-0.0347;-0.0582;0.0043;0.068
43.1220;-0.0242;-0.0824;-0.0243;0.089
43.1230;-0.0611;-0.0397;0.0285;0.078
43.1250;-0.1119;-0.0451;-0.0143;0.122
43.1400;-0.1192;-0.0745;0.0434;0.147
43.1410;-0.1118;-0.0468;0.1060;0.161
43.1420;-0.1092;-0.0146;0.0920;0.144
43.1480;-0.1257;-0.0594;0.1021;0.172
43.1500;-0.0800;-0.0950;0.0980;0.158
43.1560;-0.0725;-0.1116;0.0127;0.134
43.1600;-0.0649;-0.1189;0.0472;0.143
43.1650;-0.0337;-0.1025;0.0099;0.108
43.1700;0.0071;-0.0959;0.0302;0.101
43.1750;-0.0097;-0.0940;-0.0118;0.095
43.1830;-0.0361;-0.1255;-0.0633;0.145
43.1850;-0.0340;-0.1326;-0.0719;0.155
43.1900;-0.0560;-0.1536;-0.0997;0.192
43.2060;-0.0780;-0.1409;-0.0606;0.172
43.2060;-0.0856;-0.1659;-0.0266;0.189
43.2080;-0.0645;-0.2049;0.0360;0.218
43.2110;-0.0819;-0.2056;0.0985;0.242
43.2240;-0.0802;-0.1871;0.0987;0.226
43.2250;-0.0783;-0.2068;0.1085;0.246
43.2260;-0.1144;-0.1788;0.0896;0.230
43.2320;-0.0975;-0.1701;0.0517;0.203
43.2360;-0.0601;-0.1936;0.0090;0.203
43.2400;-0.0508;-0.1649;-0.0142;0.173
43.2480;-0.0551;-0.1699;-0.0941;0.202
43.2510;-0.1063;-0.1656;-0.1780;0.265
43.2560;-0.1569;-0.1188;-0.2184;0.294
43.2610;-0.1881;-0.0867;-0.2489;0.324
43.2660;-0.2146;-0.0549;-0.3172;0.387
43.2710;-0.1797;-0.0378;-0.3943;0.435
43.2760;-0.2315;0.0028;-0.4328;0.491
43.2810;-0.2173;0.0240;-0.4757;0.523
43.2860;-0.1850;0.0497;-0.5087;0.544
43.2910;-0.1837;0.1092;-0.5358;0.577
43.2990;-0.2025;0.1734;-0.5724;0.631
43.3010;-0.1741;0.2329;-0.6186;0.684
43.3060;-0.1273;0.2352;-0.6697;0.721
43.3120;-0.1386;0.2235;-0.6922;0.740
43.3240;-0.1215;0.2697;-0.7052;0.765
43.3250;-0.1478;0.2877;-0.7520;0.819
43.3260;-0.0978;0.2921;-0.7367;0.799
